# all 937 general-SDK rows retained for semantic audit; not_checked is not implementation work
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_implementation_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	mapping_names	audit_result	next_action	reason
Binance	Futures (COIN-M) REST	Http	DELETE	/dapi/v1/order	cancelOrder	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/account	accountInformation	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/adlQuantile	positionAdlQuantileEstimation	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/aggTrades	compressedAggregateTradesList	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/allOrders	allOrders	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/balance	futuresAccountBalance	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/commissionRate	userCommissionRate	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/constituents	queryIndexPriceConstituents	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/continuousKlines	continuousContractKlineCandlestickData	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/depth	orderBook	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/exchangeInfo	exchangeInformation	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/forceOrders	usersForceOrders	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/fundingInfo	getFundingRateInfo	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/fundingRate	getFundingRateHistoryOfPerpetualFutures	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/historicalTrades	oldTradesLookup	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/income	getIncomeHistory	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/income/asyn	getDownloadIdForFuturesTransactionHistory	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/income/asyn/id	getFuturesTransactionHistoryDownloadLinkById	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/indexPriceKlines	indexPriceKlineCandlestickData	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/klines	klineCandlestickData	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/leverageBracket	notionalBracketForPair	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/markPriceKlines	markPriceKlineCandlestickData	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/openInterest	openInterest	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/openOrder	queryCurrentOpenOrder	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/openOrders	currentAllOpenOrders	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Futures (COIN-M) REST	Http	GET	/dapi/v1/order	queryOrder	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
